number,available_bike_stands,available_bikes,last_update
107,35,5,1587133217000
33,4,19,1587133194000
44,27,3,1587133148000
80,32,8,1587132963000
40,9,12,1587133237000
103,33,7,1587133221000
39,14,6,1587133256000
83,29,11,1587132972000
92,32,8,1587133134000
21,23,7,1587132987000
30,16,4,1587133481000
54,22,11,1587133372000
18,25,5,1587133429000
52,21,11,1587133398000
13,19,11,1587133291000
81,30,10,1587133343000
31,10,10,1587133488000
98,35,5,1587133543000
23,13,17,1587133275000
106,33,7,1587133353000
74,10,20,1587133355000
87,30,8,1587133382000
84,26,4,1587133369000
90,30,10,1587133352000
17,7,13,1587133460000
45,20,10,1587133355000
72,25,6,1587133316000
63,18,17,1587133553000
113,31,9,1587133486000
91,14,16,1587133306000
99,27,3,1587133374000
9,14,10,1587133509000
67,20,20,1587133398000
62,32,8,1587133416000
97,26,14,1587133334000
77,18,11,1587133444000
73,25,5,1587133476000
4,16,4,1587133437000
19,23,7,1587133278000
7,22,7,1587133395000
102,31,9,1587133367000
53,25,15,1587133301000
58,24,16,1587133267000
101,13,17,1587133538000
115,18,12,1587133301000
47,35,5,1587133482000
117,30,10,1587133469000
8,17,13,1587133319000
16,9,11,1587133418000
82,13,9,1587133511000
76,32,6,1587133480000
71,38,2,1587133418000
69,18,22,1587133521000
95,31,9,1587133467000
94,33,7,1587133487000
36,35,5,1587133333000
93,39,1,1587133432000
22,10,10,1587133530000
50,37,3,1587133385000
110,35,5,1587133562000
12,11,9,1587133401000
34,16,14,1587133507000
78,23,17,1587133456000
2,13,7,1587133308000
111,35,5,1587133543000
26,7,13,1587133502000
65,25,15,1587133530000
86,31,7,1587133424000
10,12,4,1587133489000
24,19,1,1587133559000
64,22,18,1587133452000
109,14,15,1587133351000
107,34,6,1587133389000
33,5,18,1587133268000
89,26,14,1587133443000
57,9,14,1587133431000
41,11,9,1587133466000
3,12,8,1587133395000
29,10,19,1587133367000
28,26,4,1587133270000
39,15,5,1587133561000
88,15,15,1587133366000
42,10,20,1587133825000
56,29,11,1587133686000
6,17,3,1587133710000
32,12,18,1587133858000
52,21,11,1587133733000
48,35,5,1587133712000
43,17,13,1587133791000
31,8,12,1587133809000
106,34,6,1587133651000
112,25,5,1587133765000
68,27,13,1587133784000
11,19,11,1587133838000
114,21,19,1587133668000
116,26,4,1587133648000
55,28,8,1587133806000
5,34,6,1587133792000
97,24,16,1587133783000
61,22,3,1587133718000
4,16,4,1587133602000
49,25,15,1587133629000
19,22,8,1587133829000
38,14,26,1587133694000
53,25,15,1587133770000
66,23,17,1587133776000
104,37,3,1587133720000
115,18,12,1587133853000
117,31,9,1587133630000
27,6,14,1587133574000
96,26,4,1587133798000
82,11,11,1587133693000
79,20,7,1587133795000
69,17,23,1587133803000
25,14,16,1587133589000
51,28,12,1587133728000
37,19,11,1587133636000
59,14,6,1587133703000
95,30,10,1587133806000
105,32,4,1587133655000
34,15,15,1587133855000
75,37,3,1587133729000
111,36,4,1587133610000
15,14,2,1587133858000
100,17,8,1587133697000
24,18,2,1587133682000
109,13,16,1587133671000
85,29,6,1587133840000
33,4,19,1587133654000
44,27,3,1587133788000
80,32,8,1587133573000
40,10,11,1587133719000
103,33,7,1587133829000
39,16,4,1587133598000
83,29,11,1587133581000
92,31,9,1587133816000
21,23,7,1587133596000
30,16,4,1587134089000
54,22,11,1587133981000
108,31,9,1587133864000
18,25,5,1587134037000
13,19,11,1587133900000
81,30,10,1587133952000
31,7,13,1587134160000
98,35,5,1587134151000
23,13,17,1587133882000
106,34,6,1587134010000
74,11,19,1587134028000
87,31,7,1587134142000
84,26,4,1587133978000
90,30,10,1587133962000
11,19,11,1587133936000
17,7,13,1587134069000
45,20,10,1587133964000
72,25,6,1587134161000
63,18,17,1587134161000
113,31,9,1587134095000
91,14,16,1587133914000
99,28,2,1587133983000
9,14,10,1587134116000
67,20,20,1587134083000
62,32,8,1587134024000
5,33,7,1587134028000
77,16,13,1587134134000
73,25,5,1587134084000
49,24,16,1587133937000
7,22,7,1587134004000
102,31,9,1587133976000
53,25,15,1587133973000
58,24,16,1587133877000
101,13,17,1587134147000
115,19,11,1587133879000
47,35,5,1587134091000
8,17,13,1587133927000
27,3,17,1587134004000
16,9,11,1587134025000
76,32,6,1587134090000
71,38,2,1587134153000
95,29,11,1587133923000
94,33,7,1587134094000
36,35,5,1587133941000
93,39,1,1587134040000
22,10,10,1587134139000
50,37,3,1587133918000
12,11,9,1587134009000
34,15,15,1587134097000
78,24,16,1587134065000
2,14,6,1587133916000
26,7,13,1587134110000
65,25,15,1587134139000
86,30,8,1587133879000
10,12,4,1587134098000
64,21,19,1587133885000
107,36,4,1587134153000
89,26,14,1587134052000
57,9,14,1587134039000
41,11,9,1587134074000
3,12,8,1587134002000
40,12,9,1587134057000
29,10,19,1587134012000
28,27,3,1587134163000
39,17,3,1587133936000
83,29,11,1587133933000
88,15,15,1587133974000
42,9,21,1587134453000
56,30,10,1587134294000
6,17,3,1587134318000
52,22,10,1587134301000
48,35,5,1587134321000
43,18,12,1587134400000
31,8,12,1587134457000
23,13,17,1587134286000
112,25,5,1587134373000
68,27,13,1587134394000
74,10,20,1587134368000
114,21,19,1587134278000
72,24,7,1587134164000
63,18,17,1587134389000
91,13,17,1587134417000
9,13,11,1587134307000
116,26,4,1587134257000
55,28,8,1587134415000
5,33,7,1587134250000
97,24,16,1587134391000
61,22,3,1587134327000
77,17,12,1587134371000
73,25,5,1587134356000
4,17,3,1587134211000
19,22,8,1587134437000
38,15,25,1587134449000
66,23,17,1587134384000
104,37,3,1587134328000
117,31,9,1587134238000
96,27,3,1587134408000
82,11,11,1587134300000
71,38,2,1587134182000
79,20,7,1587134404000
69,17,23,1587134412000
25,14,16,1587134198000
51,28,12,1587134336000
37,19,11,1587134245000
59,14,6,1587134311000
105,32,4,1587134264000
50,37,3,1587134257000
110,35,5,1587134171000
75,36,4,1587134230000
111,37,3,1587134219000
10,12,4,1587134330000
100,17,8,1587134337000
24,19,1,1587134290000
109,12,17,1587134229000
85,29,6,1587134447000
107,36,4,1587134167000
33,4,19,1587134263000
44,27,3,1587134212000
80,32,8,1587134181000
3,12,8,1587134315000
40,13,8,1587134390000
103,33,7,1587134436000
28,27,3,1587134174000
39,19,1,1587134344000
83,29,11,1587134264000
92,31,9,1587134424000
21,23,7,1587134206000
42,8,22,1587134624000
30,16,4,1587134697000
54,22,11,1587134589000
108,31,9,1587134473000
6,16,4,1587134701000
18,25,5,1587134737000
32,12,18,1587134467000
13,19,11,1587134509000
81,30,10,1587134559000
31,8,12,1587134671000
98,35,5,1587134760000
23,16,14,1587134689000
106,34,6,1587134737000
112,25,5,1587134761000
68,26,14,1587134735000
87,31,7,1587134752000
84,26,4,1587134587000
90,30,10,1587134522000
11,19,11,1587134544000
17,7,13,1587134678000
45,20,10,1587134572000
113,30,10,1587134657000
99,28,2,1587134591000
67,26,14,1587134692000
62,32,8,1587134634000
73,26,4,1587134669000
49,24,16,1587134658000
19,22,8,1587134561000
7,22,7,1587134613000
102,31,9,1587134584000
53,26,14,1587134582000
58,23,17,1587134708000
101,12,18,1587134498000
115,19,11,1587134488000
47,35,5,1587134700000
8,18,12,1587134538000
27,3,17,1587134612000
16,9,11,1587134633000
76,32,6,1587134699000
79,20,7,1587134513000
69,17,23,1587134583000
51,28,12,1587134525000
95,29,11,1587134532000
94,33,7,1587134702000
36,35,5,1587134549000
93,39,1,1587134648000
22,10,10,1587134747000
50,35,5,1587134733000
12,11,9,1587134618000
34,14,16,1587134751000
78,23,17,1587134583000
2,14,6,1587134525000
75,36,4,1587134575000
26,7,13,1587134719000
65,25,15,1587134747000
15,14,2,1587134466000
86,30,8,1587134488000
64,21,19,1587134494000
107,37,3,1587134614000
44,27,3,1587134622000
89,26,14,1587134660000
57,9,14,1587134647000
41,11,9,1587134682000
29,11,18,1587134621000
83,28,12,1587134584000
92,31,9,1587134749000
88,15,15,1587134583000
42,8,22,1587135233000
30,16,4,1587135306000
54,22,11,1587135197000
108,31,9,1587135082000
56,30,10,1587134903000
6,17,3,1587135098000
18,26,4,1587135345000
32,12,18,1587135076000
52,23,9,1587134909000
48,35,5,1587134931000
13,19,11,1587135274000
43,18,12,1587135356000
81,30,10,1587135168000
31,8,12,1587135279000
23,16,14,1587135297000
106,33,7,1587134912000
112,26,4,1587135336000
68,26,14,1587135184000
74,10,20,1587134977000
87,31,7,1587135136000
84,26,4,1587135197000
90,31,9,1587135131000
11,19,11,1587135153000
17,6,14,1587135049000
45,20,10,1587135180000
114,21,19,1587134887000
72,24,7,1587135102000
63,20,15,1587134804000
113,30,10,1587135266000
91,11,19,1587134979000
99,27,3,1587134806000
9,11,13,1587135247000
67,26,14,1587135301000
116,25,5,1587134984000
55,28,8,1587134979000
62,32,8,1587135243000
5,33,7,1587135246000
97,24,16,1587134999000
61,22,3,1587134935000
77,18,11,1587134979000
73,27,3,1587135277000
4,17,3,1587134819000
49,25,15,1587135266000
19,22,8,1587135014000
7,22,7,1587135222000
102,31,9,1587135192000
38,15,25,1587135058000
53,26,14,1587135287000
58,23,17,1587135316000
66,21,19,1587135099000
104,37,3,1587134936000
101,12,18,1587135106000
115,18,12,1587134988000
47,35,5,1587135309000
117,31,9,1587134845000
8,18,12,1587134872000
27,3,17,1587135220000
16,9,11,1587135337000
96,27,3,1587134863000
82,11,11,1587134908000
76,32,6,1587135308000
71,38,2,1587135143000
79,21,6,1587135122000
69,17,23,1587134802000
25,14,16,1587134807000
51,29,11,1587135133000
37,19,11,1587134853000
59,14,6,1587134919000
95,28,12,1587135221000
94,33,7,1587135310000
105,32,4,1587134872000
36,35,5,1587135046000
93,39,1,1587135256000
22,10,10,1587135356000
50,33,7,1587134822000
110,35,5,1587134780000
12,10,10,1587135341000
34,14,16,1587135360000
78,23,17,1587135192000
2,15,5,1587135077000
75,37,3,1587135183000
111,37,3,1587134828000
26,7,13,1587135327000
65,25,15,1587135355000
15,14,2,1587135073000
86,29,9,1587134850000
10,12,4,1587135086000
100,14,11,1587135344000
24,18,2,1587134774000
64,26,14,1587134909000
109,12,17,1587134837000
85,29,6,1587134878000
107,38,2,1587135224000
33,3,20,1587135116000
44,26,4,1587135212000
89,26,14,1587135269000
57,9,14,1587135255000
80,32,8,1587134791000
41,11,9,1587135290000
3,13,7,1587134922000
40,14,7,1587135146000
29,11,18,1587135229000
103,33,7,1587135043000
28,27,3,1587134824000
39,19,1,1587134952000
83,28,12,1587135193000
92,32,8,1587134788000
21,23,7,1587134815000
88,14,16,1587135021000
42,8,22,1587135637000
56,30,10,1587135512000
18,26,4,1587135606000
52,22,10,1587135568000
48,35,5,1587135541000
43,20,10,1587135605000
81,30,10,1587135642000
98,35,5,1587135369000
106,33,7,1587135520000
112,26,4,1587135594000
74,10,20,1587135585000
17,6,14,1587135659000
45,20,10,1587135649000
114,21,19,1587135496000
63,19,16,1587135631000
91,10,20,1587135503000
99,27,3,1587135415000
116,25,5,1587135592000
55,29,6,1587135470000
97,24,16,1587135608000
61,22,3,1587135543000
77,18,11,1587135587000
4,17,3,1587135427000
49,23,17,1587135527000
19,22,8,1587135579000
58,22,18,1587135583000
104,37,3,1587135544000
115,18,12,1587135596000
47,35,5,1587135451000
117,31,9,1587135452000
8,19,11,1587135480000
27,2,18,1587135593000
96,28,2,1587135473000
82,11,11,1587135529000
69,16,24,1587135662000
25,14,16,1587135417000
51,29,11,1587135645000
37,19,11,1587135462000
59,14,6,1587135527000
95,28,12,1587135590000
105,32,4,1587135481000
36,35,5,1587135654000
50,33,7,1587135430000
110,35,5,1587135388000
12,11,9,1587135378000
111,37,3,1587135662000
86,29,9,1587135435000
24,19,1,1587135639000
64,25,15,1587135582000
109,12,17,1587135446000
85,30,5,1587135486000
80,32,8,1587135400000
3,13,7,1587135530000
40,13,8,1587135421000
103,33,7,1587135650000
28,27,3,1587135433000
39,19,1,1587135560000
83,28,12,1587135556000
92,30,10,1587135618000
21,23,7,1587135464000
88,14,16,1587135629000
42,8,22,1587135888000
30,16,4,1587135914000
54,22,11,1587135805000
108,30,10,1587135852000
56,29,11,1587135707000
6,18,2,1587135705000
32,11,19,1587135732000
13,20,10,1587135882000
43,21,9,1587135704000
31,8,12,1587135803000
23,16,14,1587135905000
112,27,3,1587135909000
68,27,13,1587135793000
74,10,20,1587135943000
87,32,6,1587135745000
84,26,4,1587135806000
90,30,10,1587135789000
11,19,11,1587135763000
72,25,6,1587135711000
113,30,10,1587135874000
9,9,15,1587135845000
67,26,14,1587135910000
55,30,6,1587135909000
62,32,8,1587135853000
5,34,6,1587135855000
73,27,3,1587135885000
7,22,7,1587135831000
102,31,9,1587135801000
38,15,25,1587135667000
53,26,14,1587135896000
66,21,19,1587135707000
101,12,18,1587135714000
16,10,10,1587135944000
76,32,6,1587135917000
71,38,2,1587135752000
79,21,6,1587135731000
69,22,18,1587135731000
25,14,16,1587135859000
94,33,7,1587135917000
93,39,1,1587135864000
22,10,10,1587135852000
50,32,8,1587135866000
34,13,17,1587135848000
78,23,17,1587135801000
2,15,5,1587135685000
75,36,4,1587135845000
111,37,3,1587135704000
26,7,13,1587135935000
15,14,2,1587135680000
10,13,3,1587135806000
100,14,11,1587135953000
64,26,14,1587135714000
107,38,2,1587135833000
33,3,20,1587135724000
44,27,3,1587135821000
89,26,14,1587135878000
57,9,14,1587135862000
80,31,9,1587135929000
41,11,9,1587135899000
3,13,7,1587135779000
40,12,9,1587135925000
29,11,18,1587135837000
39,20,0,1587135772000
83,28,12,1587135826000
92,27,13,1587135855000
42,8,22,1587136204000
18,27,3,1587136214000
52,22,10,1587136177000
48,35,5,1587136150000
81,31,9,1587136250000
98,35,5,1587135977000
106,33,7,1587136127000
112,27,3,1587136103000
90,30,10,1587136261000
45,21,9,1587136258000
114,21,19,1587136130000
63,19,16,1587136239000
91,10,20,1587136111000
99,27,3,1587136024000
9,8,16,1587136206000
67,20,20,1587136067000
116,25,5,1587136201000
55,30,6,1587136228000
5,34,6,1587136252000
97,23,17,1587136053000
61,21,4,1587135975000
77,18,11,1587136196000
73,26,4,1587136064000
4,17,3,1587136037000
49,23,17,1587136137000
19,23,7,1587136251000
58,22,18,1587136192000
104,37,3,1587136151000
101,13,17,1587136207000
115,18,12,1587136052000
47,36,4,1587136059000
117,31,9,1587136059000
8,19,11,1587136089000
27,2,18,1587136201000
96,28,2,1587136081000
82,12,10,1587136136000
79,21,6,1587136261000
69,21,19,1587136180000
51,31,9,1587136038000
37,19,11,1587136071000
59,14,6,1587136135000
95,29,11,1587136198000
105,32,4,1587136091000
36,35,5,1587136261000
110,35,5,1587135997000
12,11,9,1587135986000
2,15,5,1587136251000
65,25,15,1587135963000
15,14,2,1587136154000
86,30,8,1587136150000
10,14,2,1587136092000
24,19,1,1587136247000
109,12,17,1587136054000
85,30,5,1587136093000
33,1,22,1587136160000
80,33,7,1587136223000
29,10,19,1587136056000
103,33,7,1587136258000
28,27,3,1587136042000
92,26,14,1587136183000
21,24,6,1587136074000
88,14,16,1587136237000
30,17,3,1587136516000
54,22,11,1587136414000
108,30,10,1587136460000
56,29,11,1587136316000
6,18,2,1587136425000
32,11,19,1587136341000
48,29,11,1587136349000
13,20,10,1587136500000
43,22,8,1587136313000
31,8,12,1587136274000
23,16,14,1587136513000
68,27,13,1587136402000
74,10,20,1587136553000
87,32,6,1587136354000
84,26,4,1587136415000
90,30,10,1587136302000
11,19,11,1587136372000
17,6,14,1587136268000
72,25,6,1587136319000
113,30,10,1587136482000
91,9,21,1587136502000
9,9,15,1587136364000
55,30,6,1587136548000
62,32,8,1587136461000
5,34,6,1587136357000
97,23,17,1587136559000
19,26,4,1587136491000
7,22,7,1587136519000
102,31,9,1587136409000
38,15,25,1587136276000
53,26,14,1587136505000
66,21,19,1587136314000
27,2,18,1587136381000
16,10,10,1587136552000
76,32,6,1587136526000
71,37,3,1587136290000
79,23,4,1587136551000
69,22,18,1587136557000
25,15,15,1587136468000
94,33,7,1587136525000
93,39,1,1587136473000
22,10,10,1587136410000
50,31,9,1587136341000
34,12,18,1587136333000
78,23,17,1587136410000
75,37,3,1587136540000
111,38,2,1587136312000
26,7,13,1587136543000
86,29,9,1587136475000
10,16,0,1587136526000
100,14,11,1587136562000
64,26,14,1587136322000
109,11,18,1587136279000
107,38,2,1587136441000
33,1,22,1587136556000
44,27,3,1587136560000
89,26,14,1587136487000
57,9,14,1587136470000
41,11,9,1587136507000
3,14,6,1587136387000
40,12,9,1587136533000
29,10,19,1587136434000
39,20,0,1587136380000
83,29,11,1587136435000
42,8,22,1587136810000
18,27,3,1587136752000
52,25,7,1587136830000
13,20,10,1587136723000
43,21,9,1587136786000
81,31,9,1587136653000
98,35,5,1587136586000
106,33,7,1587136735000
112,27,3,1587136771000
68,27,13,1587136844000
87,32,6,1587136680000
114,22,18,1587136739000
72,24,7,1587136662000
63,19,16,1587136846000
99,27,3,1587136633000
67,20,20,1587136677000
116,25,5,1587136809000
55,31,5,1587136862000
97,24,16,1587136613000
61,21,4,1587136583000
77,18,11,1587136805000
73,26,4,1587136673000
4,17,3,1587136645000
49,23,17,1587136797000
38,13,27,1587136840000
58,22,18,1587136858000
66,20,20,1587136572000
104,37,3,1587136759000
101,13,17,1587136816000
115,19,11,1587136660000
47,36,4,1587136668000
117,31,9,1587136667000
8,19,11,1587136697000
96,28,2,1587136691000
82,12,10,1587136714000
71,36,4,1587136651000
51,31,9,1587136647000
37,19,11,1587136679000
59,14,6,1587136744000
95,29,11,1587136807000
105,32,4,1587136699000
110,35,5,1587136605000
12,10,10,1587136697000
34,11,19,1587136710000
78,22,18,1587136724000
2,14,6,1587136613000
75,32,8,1587136756000
65,25,15,1587136572000
15,14,2,1587136622000
24,19,1,1587136854000
85,30,5,1587136700000
44,26,4,1587136563000
80,34,6,1587136718000
28,27,3,1587136651000
83,28,12,1587136798000
92,26,14,1587136792000
21,24,6,1587136683000
88,14,16,1587136845000
42,8,22,1587137098000
30,18,2,1587137124000
54,22,11,1587137004000
108,30,10,1587137070000
56,29,11,1587136923000
6,19,1,1587137033000
18,26,4,1587137122000
32,11,19,1587136950000
48,29,11,1587137057000
43,22,8,1587137073000
81,32,8,1587136899000
31,8,12,1587136954000
23,16,14,1587137121000
74,10,20,1587137161000
87,31,7,1587136922000
84,26,4,1587137155000
90,31,9,1587136912000
11,19,11,1587136981000
17,6,14,1587136877000
45,21,9,1587137066000
113,30,10,1587137091000
91,8,22,1587137136000
9,9,15,1587136972000
55,30,5,1587137159000
62,32,8,1587137071000
5,34,6,1587136966000
49,23,17,1587136945000
19,27,3,1587137099000
7,23,6,1587137128000
102,31,9,1587137018000
53,25,15,1587136967000
58,23,17,1587136898000
66,21,19,1587137154000
104,37,3,1587137075000
27,3,17,1587136990000
16,10,10,1587137159000
96,27,3,1587137134000
76,32,6,1587137135000
79,24,3,1587137160000
25,15,15,1587137077000
94,33,7,1587137133000
36,35,5,1587136869000
93,39,1,1587137082000
22,9,11,1587136871000
50,31,9,1587136949000
111,38,2,1587136922000
26,7,13,1587137152000
86,29,9,1587137083000
10,16,0,1587137134000
64,26,14,1587136931000
109,11,18,1587136887000
85,29,6,1587137013000
107,38,2,1587137051000
33,0,23,1587136952000
44,24,6,1587137043000
89,26,14,1587137095000
57,9,14,1587137078000
80,32,8,1587137152000
41,11,9,1587137115000
3,14,6,1587136994000
40,12,9,1587137151000
29,10,19,1587137042000
103,33,7,1587136865000
39,20,0,1587136988000
83,28,12,1587137073000
42,10,20,1587137445000
52,25,7,1587137438000
13,20,10,1587137331000
31,11,9,1587137299000
98,35,5,1587137449000
106,33,7,1587137342000
112,28,2,1587137337000
68,28,12,1587137453000
87,31,7,1587137370000
114,22,18,1587137349000
72,23,8,1587137438000
63,19,16,1587137453000
99,27,3,1587137241000
9,7,17,1587137420000
67,20,20,1587137286000
116,25,5,1587137417000
55,30,5,1587137459000
97,25,15,1587137317000
61,21,4,1587137228000
77,18,11,1587137414000
